Identifier,Code,Date Accepted,Status,Accrual Method,Title,Alternative Title,Description,Genre,Subject,Format,Type,Geometry Type,Keywords,Date Issued,Temporal Coverage,Date,Spatial Coverage,Bounding Box,Centroid,Provenance,Is Part Of,Creator,References
9B20D37B-2694-4E29-A0A9-2C18059E1CA9,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Marathon County, Wisconsin, 2019","Parcels Marathon County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Marathon County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.318983,-89.217882,45.121251,44.680559)","44.900905,-89.7684325",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Marathon_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Marathon_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
9D938C80-EA86-4BA6-BA85-014241654710,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Waushara County, Wisconsin, 2019","Parcels Waushara County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Waushara County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-89.599664,-88.881189,44.247299,43.97747)","44.1123845,-89.2404265",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waushara_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Waushara_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
9EBA62CC-0C94-4A4F-BD10-4712E1B8A9AB,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Buffalo County, Wisconsin, 2019","Parcels Buffalo County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Buffalo County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-92.09044,-91.514466,44.603964,44.020061)","44.3120125,-91.802453",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Buffalo_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Buffalo_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
9ECCBEF5-5F0B-4641-8862-A57EB7A4136A,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Pepin County, Wisconsin, 2019","Parcels Pepin County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Pepin County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-92.32126,-91.642784,44.69241,44.403403)","44.5479065,-91.982022",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Pepin_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Pepin_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
9FBB02A5-7D2E-4994-B4C5-F2BCE983C047,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Trempealeau County, Wisconsin, 2019","Parcels Trempealeau County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Trempealeau County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-91.624069,-91.148293,44.600552,43.980686)","44.290619,-91.386181",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Trempealeau_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Trempealeau_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
A2F93B30-314B-45AC-A0A0-8B7F41EF7B24,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Iowa County, Wisconsin, 2019","Parcels Iowa County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Iowa County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.430539,-89.837078,43.209155,42.812477)","43.010816,-90.1338085",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Iowa_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Iowa_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
A3909465-759E-4E61-9352-9BF18D862B44,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Bayfield County, Wisconsin, 2019","Parcels Bayfield County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Bayfield County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-91.575384,-90.740182,47.004976,46.147874)","46.576425,-91.157783",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Bayfield_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Bayfield_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
A4C5BDE7-8044-4DC4-AEB7-C9DFB006F51A,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Price County, Wisconsin, 2019","Parcels Price County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Price County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.686115,-90.042172,45.983423,45.375722)","45.6795725,-90.3641435",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Price_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Price_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
AC216FBB-BEF8-4C78-857D-8911E3B25402,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Lincoln County, Wisconsin, 2019","Parcels Lincoln County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Lincoln County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.046764,-89.421519,45.556796,45.118591)","45.3376935,-89.7341415",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Lincoln_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Lincoln_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
B37015E6-C671-4B5D-B5B6-D88631E9E914,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Dane County, Wisconsin, 2019","Parcels Dane County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Dane County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-89.839166,-89.006446,43.295579,42.842549)","43.069064,-89.422806",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Dane_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Dane_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
BF03607F-A504-4E2C-BE12-454377734011,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Marquette County, Wisconsin, 2019","Parcels Marquette County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Marquette County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-89.600201,-89.164471,43.98534,43.640268)","43.812804,-89.382336",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Marquette_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Marquette_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
C082119A-AF5F-4E62-A5E3-0CD76BDEE115,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Adams County, Wisconsin, 2019","Parcels Adams County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Adams County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.026451,-89.59476,44.249516,43.640494)","43.945005,-89.8106055",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Adams_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Adams_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
C4ADABD8-6903-4288-95F3-3D37F06C0A01,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Forest County, Wisconsin, 2019","Parcels Forest County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Forest County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-89.057965,-88.408348,46.074545,45.372755)","45.72365,-88.7331565",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Forest_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Forest_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
CB0CC255-09E1-47A8-B53E-A44059D6462D,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Douglas County, Wisconsin, 2019","Parcels Douglas County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Douglas County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-92.318033,-91.534986,46.757791,46.144837)","46.451314,-91.9265095",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Douglas_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
